,Unnamed: 0,link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red,gold_difference,turret_blue,turret_red,dragon_blue,dragon_red,blue_heralds,red_heralds,team_win
9244,7608,/match/vn/82566743,Illaoi,Darius,Diana,Rengar,LeBlanc,Yasuo,Ezreal,Lucian,Alistar,Gragas,1.0,1.33,10.0,0.33,2.0,2.0,3.0,0.67,3.5,1.33,4911.0,0.0,0.0,0.0,1.0,1,1,blue
7926,6420,/match/las/1291565719,Renekton,Kayn,Ezreal,Hecarim,Twitch,Poppy,Lillia,Anivia,Tristana,Qiyana,5.0,0.2,1.67,5.0,2.0,0.6,3.0,1.0,0.75,3.0,4060.0,0.0,3.0,1.0,0.0,2,0,blue
3250,9333,/match/ph/11907564,Alistar,Katarina,Elise,Zac,Malzahar,Yone,Gnar,Ashe,Nocturne,Braum,5.0,1.0,6.5,1.2,2.75,0.83,5.5,0.8,10.0,0.6,8985.0,0.0,1.0,0.0,2.0,2,0,blue
6298,3913,/match/euw/6384698654,Tryndamere,Mordekaiser,Jarvan IV,Gragas,Malphite,Aurelion Sol,Varus,Zeri,Seraphine,Pyke,5.0,0.25,8.0,1.5,2.0,0.25,0.6,4.0,1.0,4.5,-391.0,1.0,1.0,1.0,1.0,1,1,red
3868,9965,/match/na/4645984073,Maokai,Dr. Mundo,Udyr,Gragas,Qiyana,Garen,Seraphine,Jhin,Xerath,Blitzcrank,1.5,0.67,5.0,2.0,0.75,2.0,2.0,1.75,3.0,1.5,-3089.0,2.0,0.0,0.0,1.0,0,1,red
2207,6157,/match/las/1290192196,Irelia,Ornn,Lee Sin,Karthus,Gragas,Yasuo,Seraphine,Jinx,Milio,Rakan,0.33,6.0,0.0,8.0,0.0,7.0,1.0,5.0,0.25,5.0,-9668.0,1.0,0.0,1.0,0.0,0,1,red
7908,9186,/match/euw/6385528261,Gwen,Ornn,Viego,Nidalee,Cassiopeia,Tristana,Aphelios,Caitlyn,Rakan,Lux,1.0,5.0,2.33,1.25,1.67,0.5,1.33,3.0,1.67,1.5,-4.0,1.0,0.0,0.0,1.0,0,1,blue
9191,5245,/match/lan/1383509413,Aatrox,Darius,Lee Sin,Kindred,Xerath,Vladimir,Ezreal,Jhin,Brand,Lux,3.0,0.5,4.0,1.0,3.0,0.5,6.0,0.2,5.0,0.0,8415.0,0.0,1.0,0.0,2.0,0,1,blue
4183,440,/match/oce/567204566,Illaoi,Riven,Jarvan IV,Ekko,Syndra,Ashe,Jinx,Talon,Lulu,Braum,0.2,6.0,1.67,2.0,0.25,8.0,4.0,1.33,2.5,6.0,-2992.0,1.0,0.0,2.0,0.0,1,1,red
485,2389,/match/tr/1403553817,Singed,Kennen,Kha'Zix,Jarvan IV,LeBlanc,Vladimir,Kai'Sa,Jinx,Rakan,Twitch,5.0,0.25,0.75,7.0,5.0,1.0,0.0,3.0,0.0,3.0,-5381.0,0.0,0.0,1.0,1.0,2,0,red
646,26,/match/oce/568005438,Udyr,Ornn,Master Yi,Kha'Zix,Orianna,Karthus,Aphelios,Xayah,Maokai,Bard,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.5,3.0,2.0,-2214.0,1.0,0.0,2.0,0.0,0,2,red
142,2098,/match/tr/1403172966,Kayle,Fiora,Hecarim,Amumu,Sylas,Kassadin,Jinx,Ezreal,Zilean,Yuumi,1.0,1.0,4.0,6.0,4.0,1.0,0.0,7.0,0.75,6.0,-106.0,1.0,0.0,2.0,0.0,2,0,red
6316,2957,/match/tw/63297905,Jax,Kai'Sa,Xin Zhao,Rumble,Yasuo,Gangplank,Kog'Maw,Zeri,Annie,Yuumi,8.0,0.6,4.5,1.0,5.0,1.0,14.0,0.2,3.75,1.0,13983.0,0.0,5.0,0.0,2.0,1,0,blue
4768,7452,/match/lan/1384192649,Zilean,Orianna,Ekko,Hecarim,Katarina,Jax,Vayne,Jinx,Lux,Nautilus,2.0,1.5,9.0,1.67,3.0,1.0,8.0,1.0,1.6,1.33,2602.0,0.0,1.0,0.0,2.0,2,0,blue
2485,4842,/match/kr/6476111560,Vladimir,Yorick,Graves,Kha'Zix,Vex,Viktor,Xayah,Lucian,Pyke,Brand,1.33,2.5,2.0,2.0,2.0,2.0,1.2,4.0,3.0,1.2,-4963.0,0.0,0.0,1.0,0.0,1,1,red
5361,9993,/match/na/4645839158,K'Sante,Jayce,Zac,Shaco,Aurelion Sol,Ahri,Ezreal,Janna,Karma,Ashe,3.0,0.33,1.5,3.0,5.0,8.0,1.0,3.0,1.0,8.0,-1262.0,0.0,0.0,1.0,0.0,0,2,blue
9398,9031,/match/vn/82973780,Malphite,Jayce,Kayn,Lillia,Zed,Lee Sin,Jinx,Kalista,Vel'Koz,Yuumi,1.5,0.25,2.25,2.0,1.0,1.5,11.0,1.0,4.5,1.67,7058.0,0.0,1.0,0.0,1.0,2,0,blue
9361,6814,/match/na/4640767400,Kennen,Malphite,Kayn,Master Yi,Twisted Fate,Anivia,Jinx,Kog'Maw,Lux,Milio,7.0,0.67,7.0,0.25,4.0,1.5,5.0,0.6,4.5,1.33,13339.0,0.0,4.0,1.0,0.0,1,0,blue
6042,6790,/match/na/4644357689,Akshan,Kennen,Hecarim,Bel'Veth,Vladimir,Aurelion Sol,Aphelios,Xayah,Thresh,Brand,4.0,0.0,4.5,0.6,1.0,1.0,1.5,9.0,2.33,1.5,2994.0,0.0,1.0,1.0,0.0,2,0,blue
9429,7723,/match/vn/82393654,Dr. Mundo,Irelia,Graves,Jarvan IV,Annie,Talon,Jinx,Caitlyn,Thresh,Lux,1.67,0.8,4.0,5.0,1.0,1.33,0.6,4.5,1.0,4.5,-1816.0,2.0,1.0,2.0,0.0,1,1,blue
8363,6698,/match/na/4641815591,Pantheon,Riven,Kha'Zix,Nidalee,Diana,Jayce,Varus,Jinx,Heimerdinger,Milio,2.5,1.0,7.0,7.0,2.0,2.0,0.67,5.0,0.33,2.5,-29.0,2.0,1.0,0.0,1.0,0,2,red
7112,5102,/match/lan/1383902457,Poppy,Shen,Jarvan IV,Fiddlesticks,Akali,Malzahar,Jinx,Nilah,Zyra,Nami,5.0,0.5,0.67,7.0,0.0,2.0,0.75,10.0,0.8,5.0,-2410.0,1.0,1.0,0.0,1.0,1,1,blue
9487,5392,/match/lan/1382701857,Renekton,Garen,Ekko,Jarvan IV,Neeko,Master Yi,Kai'Sa,Caitlyn,Thresh,Milio,0.0,1.0,7.0,6.0,0.33,2.0,7.0,0.0,8.0,0.5,-391.0,0.0,0.0,1.0,1.0,0,2,blue
3133,9120,/match/euw/6385613682,Jayce,Kled,Jarvan IV,Xin Zhao,Ahri,Akali,Caitlyn,Aphelios,Nautilus,Soraka,1.75,2.0,8.0,2.0,2.0,1.0,5.0,0.2,9.0,0.75,3299.0,0.0,1.0,0.0,1.0,1,1,blue
8107,1142,/match/ru/440064629,Jax,Urgot,Miss Fortune,Poppy,Katarina,Fizz,Volibear,Varus,Zyra,Soraka,4.0,1.33,1.33,4.0,2.33,0.8,1.0,1.67,1.0,4.0,-1159.0,0.0,0.0,1.0,0.0,0,1,red
6581,6475,/match/na/4644989122,Ornn,Garen,Poppy,Kayn,Lux,Ahri,Jhin,Ezreal,Rakan,Janna,2.0,0.5,1.33,2.0,2.5,0.33,1.67,5.0,5.0,5.0,-4022.0,1.0,0.0,0.0,0.0,0,2,red
1887,7809,/match/vn/82266659,Vayne,Mordekaiser,Braum,Gragas,Ryze,Varus,Jinx,Zeri,Rakan,Yuumi,0.71,3.0,4.0,2.5,1.5,0.75,0.0,7.0,0.0,7.0,-9396.0,2.0,0.0,1.0,0.0,0,1,red
4594,2124,/match/tr/1404108620,Darius,Mordekaiser,Wukong,Lillia,Lissandra,Viktor,Cho'Gath,Vayne,Senna,Thresh,2.0,0.33,9.0,0.5,4.0,3.0,4.5,0.2,11.0,0.5,5885.0,0.0,2.0,0.0,1.0,2,0,blue
341,7735,/match/vn/82397226,Fiora,Jayce,Xin Zhao,Gragas,Taliyah,Yasuo,Xayah,Kai'Sa,Alistar,Lulu,1.67,0.6,9.0,1.0,2.0,1.0,5.0,0.0,7.0,0.0,5315.0,0.0,1.0,0.0,1.0,1,1,blue
8823,9418,/match/tw/66321047,Quinn,Mordekaiser,Ekko,Sylas,Zed,Tristana,Sivir,Kai'Sa,Blitzcrank,Nautilus,3.0,2.0,9.0,3.0,2.33,1.0,8.0,2.33,2.0,1.75,-230.0,1.0,1.0,1.0,0.0,2,0,blue
9661,901,/match/ph/11377074,Jax,Urgot,Ekko,Jarvan IV,Riven,Ahri,Ezreal,Ashe,Yuumi,Soraka,6.0,0.33,7.0,1.25,3.0,0.5,1.0,3.0,5.0,4.0,3054.0,0.0,1.0,1.0,0.0,1,0,red
6567,4079,/match/jp/395516313,Kennen,Camille,Kayn,Diana,Pantheon,Zed,Xayah,Kai'Sa,Rakan,Alistar,2.5,1.0,2.0,2.0,4.0,1.5,2.0,1.67,7.0,6.0,1432.0,0.0,0.0,0.0,2.0,1,1,red
6119,6979,/match/na/4639034849,Riven,Kennen,Nunu & Willump,Xin Zhao,Talon,Jayce,Ezreal,Twitch,Janna,Milio,0.0,0.0,0.5,2.5,1.5,4.0,1.0,1.5,2.0,5.0,-2583.0,0.0,0.0,1.0,1.0,0,2,red
3762,8743,/match/eune/3357736908,Fiora,Swain,Udyr,Gragas,Caitlyn,Akshan,Veigar,Twitch,Nautilus,Milio,3.0,0.25,5.0,1.33,1.5,2.5,2.0,1.0,2.0,2.0,2919.0,0.0,0.0,0.0,1.0,1,0,blue
953,8613,/match/eune/3359148672,Fiora,Jax,Pantheon,Udyr,Syndra,Vex,Tristana,Xayah,Bard,Lulu,1.0,0.8,1.0,11.0,1.5,8.0,2.0,3.0,1.25,4.0,-7967.0,2.0,0.0,2.0,0.0,0,2,red
3386,4741,/match/kr/6470908806,Varus,Sion,Talon,Qiyana,Malphite,Sylas,Draven,Aphelios,Thresh,Pyke,0.67,1.33,3.0,10.0,1.25,1.25,4.0,1.33,4.5,1.25,1504.0,0.0,0.0,1.0,0.0,0,2,red
4573,6992,/match/na/4644087717,Renekton,Nocturne,Lee Sin,Kha'Zix,Zoe,Fizz,Ezreal,Kai'Sa,Zilean,Nautilus,9.0,1.0,1.38,5.0,3.33,5.5,2.0,2.67,1.4,2.67,-3219.0,0.0,0.0,2.0,0.0,2,0,red
2055,9753,/match/euw/6386915500,Urgot,Aatrox,Lillia,Diana,Akshan,Fizz,Ezreal,Xayah,Seraphine,Karma,0.0,0.0,0.67,6.0,0.5,2.33,0.0,5.0,0.0,7.0,-10246.0,2.0,0.0,2.0,0.0,0,1,red
7899,4351,/match/kr/6476294922,Darius,Gwen,Nunu & Willump,Vi,Yone,Zed,Ezreal,Xerath,Heimerdinger,Bard,0.67,1.5,1.0,5.0,0.0,4.0,0.0,2.0,1.0,4.0,-2859.0,0.0,0.0,0.0,1.0,0,2,red
6126,224,/match/oce/567698311,Shen,Rengar,Karthus,Yone,Gragas,Ekko,Aphelios,Jinx,Thresh,Rakan,1.0,3.0,2.0,7.0,1.0,4.0,3.5,3.5,1.75,2.0,-742.0,0.0,0.0,0.0,1.0,0,2,blue
6670,4302,/match/jp/394392183,Vladimir,Riven,Lee Sin,Viego,Yone,Zoe,Caitlyn,Ezreal,Blitzcrank,Rakan,6.0,0.25,7.0,5.0,1.67,7.0,1.5,3.0,2.5,1.67,1945.0,0.0,1.0,1.0,1.0,2,0,blue
474,7996,/match/vn/82082245,K'Sante,Malphite,Kha'Zix,Sylas,Viktor,Aurelion Sol,Samira,Kog'Maw,Rakan,Lulu,2.0,1.0,8.0,3.0,2.5,1.0,5.5,0.8,8.0,1.67,3411.0,0.0,0.0,0.0,2.0,1,1,blue
3930,4518,/match/kr/6474768279,Jayce,Sion,Elise,Kha'Zix,Poppy,Annie,Jinx,Zeri,Nautilus,Lulu,3.0,0.0,6.0,4.5,1.5,6.0,3.33,0.67,2.33,2.33,4733.0,0.0,2.0,0.0,2.0,2,0,red
178,6849,/match/na/4644186835,Sion,Jayce,Lee Sin,Vi,Cassiopeia,Azir,Jhin,Karthus,Amumu,Leona,1.0,1.33,1.67,11.0,1.75,3.25,1.75,3.75,1.0,4.0,-3317.0,1.0,0.0,1.0,0.0,1,1,red
6554,6603,/match/na/4644702770,Garen,Illaoi,Evelynn,Rek'Sai,Akali,Singed,Caitlyn,Ezreal,Lux,Vel'Koz,1.0,1.0,2.0,5.0,2.0,1.5,0.33,4.0,1.0,5.0,207.0,1.0,1.0,1.0,0.0,2,0,blue
4668,2870,/match/tw/63793322,Volibear,Kai'Sa,Kayn,Warwick,Qiyana,K'Sante,Lucian,Sion,Leona,Nautilus,1.0,1.25,1.67,2.0,4.0,0.0,7.0,2.0,4.5,1.33,5085.0,0.0,1.0,1.0,1.0,2,0,blue
5336,1304,/match/ru/439507541,Sett,Gangplank,Nocturne,Graves,Orianna,Aurelion Sol,Ashe,Jinx,Milio,Lulu,3.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,5651.0,0.0,1.0,0.0,1.0,2,0,blue
4957,5645,/match/lan/1381468819,Garen,Camille,Ekko,Lee Sin,Lucian,Irelia,Jhin,Varus,Alistar,Senna,1.5,1.0,1.33,3.33,1.5,5.0,6.0,1.0,3.5,1.0,-896.0,0.0,0.0,1.0,0.0,1,1,blue
1157,5980,/match/las/1292501226,Nautilus,Kayn,Sion,Camille,Irelia,Zoe,Xayah,Thresh,Lillia,Aphelios,2.67,1.33,1.25,2.0,1.2,4.5,9.0,1.67,1.67,2.25,-1761.0,0.0,0.0,2.0,0.0,0,2,red
5202,2247,/match/tr/1402355490,Sett,Malphite,Sylas,Elise,Pantheon,Zed,Miss Fortune,Samira,Brand,Nautilus,0.8,3.5,2.0,3.0,0.2,6.0,2.67,0.8,8.0,0.8,-2253.0,1.0,0.0,0.0,0.0,0,1,red
9602,5891,/match/las/1292660496,Yasuo,Renekton,Sejuani,Kog'Maw,Akali,Veigar,Xayah,Kayn,Senna,Nautilus,3.0,0.5,6.0,2.5,3.0,1.0,4.5,1.0,3.67,1.0,5514.0,0.0,0.0,0.0,1.0,0,1,blue
6260,1542,/match/sg/6851853,Jarvan IV,Kled,Lee Sin,Sejuani,Orianna,Viktor,Xayah,Ezreal,Rakan,Janna,0.67,2.0,9.0,0.25,5.0,0.0,1.0,0.0,1.0,0.0,1710.0,0.0,0.0,0.0,1.0,0,2,red
4040,1413,/match/ru/439521325,Olaf,Illaoi,Hecarim,Evelynn,Vladimir,Vi,Lucian,Kai'Sa,Yuumi,Leona,2.0,0.67,10.0,0.67,1.0,0.67,5.0,0.0,6.0,0.0,2323.0,0.0,1.0,0.0,1.0,0,1,blue
865,2264,/match/tr/1402184965,Gangplank,Tahm Kench,Ekko,Karthus,Talon,Zed,Xayah,Ezreal,Kennen,Senna,0.25,4.0,1.0,9.0,2.0,1.33,1.5,2.0,2.67,3.33,-2569.0,0.0,0.0,0.0,1.0,0,2,blue
431,8922,/match/eune/3355849356,Pantheon,Illaoi,Viego,Elise,Kennen,Twisted Fate,Draven,Jinx,Bard,Pyke,1.4,1.25,1.25,5.0,0.33,8.0,1.0,2.33,1.0,3.67,-4662.0,1.0,0.0,1.0,0.0,1,0,blue
2168,5774,/match/las/1292884020,Cassiopeia,Jayce,Wukong,Sylas,Kai'Sa,Gnar,Jinx,Xayah,Lulu,Rakan,6.0,0.0,4.0,2.0,0.0,1.0,1.0,5.0,1.0,2.0,2496.0,0.0,0.0,0.0,1.0,2,0,blue
9886,4788,/match/kr/6469950251,Yone,Poppy,Karthus,Kha'Zix,LeBlanc,Corki,Aphelios,Jinx,Milio,Thresh,0.25,4.0,3.0,0.0,5.0,1.0,4.0,1.0,4.0,2.0,1729.0,0.0,0.0,0.0,1.0,2,0,blue
9923,6931,/match/na/4644239111,Fiora,Shen,Volibear,Master Yi,Veigar,Kalista,Ashe,Zoe,Vel'Koz,Thresh,0.75,6.0,3.0,2.0,0.33,10.0,4.0,1.0,7.0,1.0,-2038.0,0.0,1.0,0.0,1.0,1,1,red
4745,2163,/match/tr/1403921897,Singed,Yuumi,Kha'Zix,Hecarim,Draven,Annie,Jinx,Ezreal,Maokai,Warwick,4.0,0.33,11.0,1.33,2.33,0.67,5.0,0.4,9.0,1.0,10406.0,0.0,2.0,0.0,2.0,2,0,blue
960,1309,/match/ru/439839583,Poppy,Sett,Karma,Jarvan IV,Vex,Orianna,Xayah,Ashe,Talon,Swain,5.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,5.0,2.5,2740.0,0.0,0.0,2.0,0.0,1,0,blue
6789,7965,/match/vn/82107737,Thresh,Kennen,Gragas,Irelia,Varus,Renata Glasc,Lissandra,Xayah,Kled,Graves,0.83,12.0,6.0,3.33,0.62,2.5,1.67,1.67,4.0,1.0,-4077.0,1.0,0.0,1.0,1.0,0,1,red
4714,328,/match/oce/567345187,Ornn,Poppy,Gragas,Bel'Veth,Zed,Kai'Sa,Kalista,Varus,Nautilus,Maokai,0.0,1.0,4.0,1.0,1.0,1.0,2.5,2.0,3.0,0.75,-3950.0,0.0,0.0,1.0,0.0,1,1,red
2326,1522,/match/sg/6850550,Shen,Fiora,Nocturne,Evelynn,Viktor,Ahri,Draven,Jinx,Pyke,Milio,1.33,0.75,3.0,3.0,0.5,3.0,0.25,9.0,0.5,9.0,-1547.0,1.0,1.0,1.0,0.0,2,0,red
5988,9085,/match/br/2723331776,Sett,Fiora,Lee Sin,Maokai,Ahri,Fizz,Jinx,Aphelios,Rakan,Thresh,0.75,2.0,8.0,1.33,5.0,1.5,2.33,1.29,1.33,3.0,1413.0,1.0,1.0,0.0,2.0,2,0,blue
5248,5466,/match/lan/1382375363,Kai'Sa,Lillia,Zeri,Akshan,Volibear,Draven,Pyke,Malphite,Gnar,Alistar,0.33,4.5,1.0,4.0,0.5,10.0,0.6,5.0,0.4,10.0,-13493.0,1.0,0.0,2.0,0.0,0,2,red
4835,3951,/match/euw/6381760514,Malphite,Kennen,Hecarim,Jarvan IV,Ahri,Vladimir,Lucian,Jhin,Nami,Pyke,0.0,4.0,1.67,2.5,1.5,2.0,5.0,3.0,1.33,2.33,-6347.0,1.0,0.0,0.0,1.0,0,2,red
6279,4160,/match/jp/395250030,Sion,Darius,Poppy,Gragas,Zed,Cassiopeia,Sivir,Ezreal,Blitzcrank,Karma,0.5,2.0,0.8,4.5,2.0,1.5,1.67,3.5,1.75,2.0,-5754.0,0.0,0.0,1.0,0.0,1,1,red
8451,4417,/match/kr/6476454103,Irelia,Jax,Kha'Zix,Bel'Veth,Ahri,Anivia,Samira,Varus,Nautilus,Bard,0.0,6.0,8.0,1.0,5.0,0.5,2.5,2.0,7.0,1.0,1185.0,1.0,0.0,0.0,2.0,1,1,blue
3827,8590,/match/eune/3359289364,Gangplank,Malphite,Master Yi,Skarner,Zed,Swain,Veigar,Seraphine,Nautilus,Senna,0.5,2.0,2.33,10.0,3.5,5.0,4.5,1.8,2.0,3.33,437.0,0.0,1.0,1.0,1.0,2,0,blue
7088,4559,/match/kr/6476284869,Riven,Vladimir,Wukong,Vi,Taliyah,Qiyana,Aphelios,Xayah,Braum,Ashe,1.0,1.0,5.0,1.33,4.0,0.33,2.0,5.0,0.67,5.0,-2299.0,1.0,0.0,1.0,0.0,2,0,red
1149,3785,/match/euw/6382675686,Malphite,Fiddlesticks,Bel'Veth,Sylas,Jayce,Galio,Zeri,Kai'Sa,Karma,Blitzcrank,6.0,0.5,5.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,2724.0,0.0,1.0,1.0,1.0,2,0,blue
1156,2329,/match/tr/1403668498,Gragas,Poppy,Rengar,Master Yi,Yone,Vladimir,Jinx,Ashe,Yuumi,Bard,3.0,2.0,0.33,10.0,0.33,2.0,0.14,13.0,0.25,12.0,-8500.0,2.0,0.0,2.0,0.0,0,1,red
531,4102,/match/jp/395433497,Fiddlesticks,Mordekaiser,Lee Sin,Graves,Garen,LeBlanc,Varus,Ezreal,Karma,Yuumi,1.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,-4286.0,1.0,0.0,0.0,1.0,1,1,red
967,6903,/match/na/4644272287,Malphite,Akshan,Kindred,Wukong,Karma,Annie,Lucian,Varus,Milio,Kog'Maw,4.0,0.75,2.33,2.5,3.0,4.0,1.0,4.0,3.0,4.0,234.0,0.0,0.0,0.0,2.0,0,1,blue
5396,3292,/match/eune/3358584449,Shen,Evelynn,Zed,Vladimir,Veigar,Kai'Sa,Xayah,Darius,Lulu,Rell,5.0,0.5,2.0,2.5,0.5,2.0,1.0,2.0,2.0,5.0,-1259.0,0.0,0.0,1.0,0.0,1,0,red
3569,1127,/match/ru/440085017,Mordekaiser,Malzahar,Shaco,Kha'Zix,Aurelion Sol,Yone,Yasuo,Caitlyn,Xerath,Leona,1.67,1.0,8.0,6.0,1.0,0.5,2.67,1.0,8.0,1.0,4765.0,0.0,0.0,0.0,1.0,2,0,blue
354,4331,/match/kr/6476520209,Kennen,Warwick,Lee Sin,Kha'Zix,Nasus,Syndra,Aphelios,Jinx,Braum,Milio,3.0,0.33,1.0,6.0,0.5,4.0,0.5,3.0,2.0,3.0,-1766.0,0.0,1.0,1.0,0.0,1,1,red
259,6076,/match/las/1292545799,Sion,Zac,Sylas,Rammus,Lissandra,Tristana,Jinx,Aphelios,Milio,Lulu,1.33,6.0,4.5,1.67,6.0,1.0,0.5,1.0,0.33,3.0,3412.0,0.0,1.0,0.0,1.0,2,0,red
8778,6503,/match/na/4644166669,Sion,Darius,Evelynn,Kha'Zix,Quinn,Ahri,Miss Fortune,Jinx,Heimerdinger,Nautilus,1.0,1.0,11.0,2.5,4.0,0.0,2.5,2.0,3.0,2.0,10189.0,0.0,1.0,0.0,1.0,1,0,blue
5037,2316,/match/tr/1403849796,Lee Sin,Singed,Wukong,Elise,Viego,Irelia,Xerath,Xayah,Seraphine,Senna,4.0,0.33,1.67,1.0,1.5,2.0,1.33,8.0,0.75,5.0,-740.0,1.0,0.0,0.0,1.0,0,1,blue
4433,2633,/match/tw/65541167,Lulu,Lucian,Ashe,Poppy,Lee Sin,Varus,Shen,Nami,Pantheon,Malphite,7.0,0.0,8.0,0.25,2.0,3.0,2.0,1.0,5.0,5.0,3396.0,0.0,0.0,0.0,1.0,0,0,red
4522,6835,/match/na/4644212260,Vladimir,Darius,Rengar,Kha'Zix,Cassiopeia,Orianna,Ezreal,Miss Fortune,Thresh,Heimerdinger,1.0,1.5,2.67,2.67,2.0,3.5,1.0,2.33,3.0,2.5,-727.0,0.0,0.0,1.0,0.0,2,0,blue
1190,6778,/match/na/4644384609,Ornn,Malphite,Lillia,Vi,Zed,Talon,Tristana,Zeri,Blitzcrank,Braum,2.0,0.0,2.33,2.0,7.0,1.0,4.0,0.75,1.5,3.0,5079.0,0.0,0.0,0.0,1.0,1,1,red
9648,94,/match/oce/568022473,Singed,Sion,Graves,Kha'Zix,Cassiopeia,Viktor,Varus,Ezreal,Maokai,Yuumi,6.0,1.0,6.0,0.33,3.0,1.5,8.0,0.25,6.0,0.5,8479.0,0.0,2.0,0.0,2.0,2,0,blue
9186,1052,/match/ru/440252100,Vayne,Tristana,Warwick,Viego,Kassadin,Gangplank,Miss Fortune,Kai'Sa,Morgana,Nami,2.0,1.0,3.0,2.5,1.5,1.4,3.5,2.5,2.33,2.33,2145.0,1.0,1.0,2.0,0.0,1,0,red
298,5264,/match/lan/1382095598,Sett,Urgot,Kindred,Bel'Veth,Vladimir,Ahri,Draven,Ashe,Soraka,Blitzcrank,1.67,1.0,1.0,4.5,2.0,7.0,0.5,4.0,1.25,4.0,-2808.0,1.0,1.0,2.0,0.0,1,1,red
4731,3630,/match/euw/6384971641,Zed,Cassiopeia,Diana,Graves,Thresh,Lissandra,Zeri,Draven,Karma,Nautilus,2.5,5.0,2.0,3.67,1.67,2.0,0.75,4.33,4.5,0.0,-4504.0,2.0,0.0,0.0,1.0,1,1,blue
6452,9026,/match/vn/82999839,Darius,Sett,Rammus,Trundle,Vladimir,Malzahar,Aphelios,Rakan,Lulu,Caitlyn,1.0,1.0,3.0,1.67,1.5,2.0,3.0,0.0,2.0,2.0,-533.0,0.0,0.0,2.0,0.0,1,1,red
6577,6952,/match/na/4639234960,Ornn,Shen,Vi,Graves,Cassiopeia,Rumble,Ezreal,Xayah,Soraka,Karma,3.0,0.67,2.0,4.0,1.0,3.0,0.75,2.0,1.25,8.0,-3566.0,2.0,0.0,2.0,0.0,0,2,blue
6365,9126,/match/euw/6385618053,Malphite,Vayne,Jarvan IV,Vi,Veigar,Zed,Zeri,Draven,Taric,Heimerdinger,1.33,1.67,0.88,11.0,1.67,2.67,1.5,7.0,0.4,2.25,-7106.0,2.0,0.0,1.0,0.0,0,2,blue
2108,5099,/match/lan/1384016689,Camille,K'Sante,Sylas,Kha'Zix,Ryze,Gwen,Ezreal,Jhin,Zilean,Janna,0.0,5.0,0.5,8.0,0.5,2.5,1.67,5.0,6.0,1.25,-7575.0,2.0,0.0,2.0,0.0,0,2,red
215,889,/match/ph/11071689,Camille,Gwen,Udyr,Jax,Cassiopeia,Veigar,Samira,Twitch,Tahm Kench,Yuumi,3.0,0.67,2.0,1.0,2.0,5.0,1.0,2.0,2.0,6.0,503.0,0.0,0.0,1.0,1.0,2,0,blue
3436,1890,/match/tr/1404326101,Mordekaiser,Volibear,Zac,Jarvan IV,Nautilus,Katarina,Draven,Jinx,Vex,Thresh,9.0,0.2,0.8,4.0,1.0,3.25,1.0,5.33,2.0,11.0,-8484.0,3.0,0.0,1.0,0.0,1,1,red
889,2538,/match/tr/1403313436,Warwick,Olaf,Elise,Gragas,Syndra,Nilah,Draven,Thresh,Nautilus,Aphelios,7.0,0.17,5.0,5.0,1.67,1.5,3.0,1.67,2.33,7.0,5218.0,0.0,2.0,1.0,0.0,2,0,red
6071,3669,/match/euw/6384856464,Heimerdinger,Fiora,Vi,Viego,Ahri,Lissandra,Zeri,Aphelios,Nautilus,Leona,1.0,0.0,13.0,0.75,2.67,0.6,6.0,0.6,11.0,0.4,8114.0,0.0,2.0,0.0,1.0,1,1,blue
1166,8786,/match/eune/3357318155,Kennen,Darius,Bel'Veth,Diana,Zilean,Yasuo,Ezreal,Tristana,Xerath,Blitzcrank,3.0,2.0,3.0,2.0,2.0,0.5,2.0,1.25,2.0,4.0,1151.0,0.0,0.0,0.0,1.0,0,2,red
781,1926,/match/tr/1404316766,Shen,Sett,Nunu & Willump,Viego,Ryze,Galio,Senna,Xayah,Zilean,Thresh,0.5,1.5,1.25,13.0,0.67,9.0,0.86,5.0,1.0,5.33,-13521.0,7.0,0.0,1.0,0.0,0,2,red
1258,429,/match/oce/567038658,Renata Glasc,Jarvan IV,Vladimir,Gragas,Karthus,Brand,Aatrox,Xayah,Kalista,Thresh,0.86,1.8,3.0,7.0,3.0,10.0,3.5,0.75,1.0,2.67,-708.0,1.0,0.0,1.0,0.0,1,0,red
1808,3711,/match/euw/6383202697,Darius,Camille,Lillia,Viego,Taliyah,Viktor,Jinx,Twitch,Milio,Lulu,1.0,4.0,0.33,6.0,1.0,4.0,1.0,5.0,0.33,5.0,-4171.0,0.0,0.0,1.0,0.0,1,1,red
3826,3759,/match/euw/6384755891,Zed,Sion,Elise,Xin Zhao,Syndra,Sylas,Tristana,Miss Fortune,Leona,Alistar,1.5,2.5,1.17,10.0,4.0,3.0,1.8,1.67,1.17,7.0,-4889.0,1.0,0.0,1.0,0.0,1,1,red
