link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,gold_difference_at_20_minutes,turret_difference_at_20_minutes,dragon_difference_at_20_minutes,KDA_blue,KDA_red,Blue_Heralds_killed,Red_Heralds_killed,Team_Win,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red
/match/las/1290162142,Garen,Camille,Singed,Zac,Annie,Yone,Heimerdinger,Kog'Maw,Senna,Alistar,293.0,1.0,-2.0,33 / 33 / 41,33 / 33 / 48,0,1,red,5.0,0.5,4.5,5.5,1.25,2.0,1.6,3.5,1.5,1.29
/match/las/1290154496,Elise,Cho'Gath,Kha'Zix,Lee Sin,Kassadin,Lissandra,Xayah,Kai'Sa,Rakan,Renata Glasc,-2542.0,-4.0,-3.0,21 / 34 / 23,34 / 21 / 57,1,1,red,0.62,1.33,4.0,3.0,3.0,6.0,0.75,8.0,3.5,5.0
/match/las/1290135823,Tryndamere,Camille,Hecarim,Gragas,Xerath,Ziggs,Jinx,Kog'Maw,Lulu,Milio,-3771.0,-2.0,0.0,13 / 23 / 20,23 / 13 / 43,1,1,red,1.0,6.0,1.5,3.33,5.0,2.0,1.25,3.67,2.0,4.5
/match/las/1290126761,Darius,Poppy,Rengar,Graves,Akali,Ahri,Kai'Sa,Ezreal,Rakan,Bel'Veth,4082.0,0.0,-2.0,45 / 21 / 81,21 / 45 / 32,1,1,blue,4.0,1.6,2.5,2.0,1.75,4.0,3.5,3.0,7.0,0.86
/match/las/1290121445,Lillia,Dr. Mundo,Diana,Kayn,Syndra,Ahri,Jhin,Jinx,Renata Glasc,Milio,9446.0,4.0,-2.0,41 / 22 / 81,22 / 41 / 37,2,0,blue,4.0,0.0,3.25,1.6,5.67,2.0,2.75,1.67,4.0,1.8
/match/las/1290122152,Poppy,Jayce,Kayn,Ekko,Akali,Irelia,Tristana,Draven,Janna,Lux,4677.0,2.0,0.0,36 / 15 / 30,14 / 36 / 17,2,0,blue,2.75,0.62,4.0,2.5,1.2,1.0,7.0,1.0,7.0,1.0
/match/las/1290099884,Jax,K'Sante,Wukong,Hecarim,Lissandra,Ahri,Kai'Sa,Ezreal,Janna,Lux,434.0,-2.0,2.0,37 / 19 / 53,19 / 37 / 24,1,1,blue,0.67,1.0,3.67,1.33,5.0,1.33,3.33,4.0,4.0,1.5
/match/las/1290093379,Illaoi,Kled,Sylas,Diana,Zoe,Cassiopeia,Jinx,Sivir,Alistar,Milio,-6391.0,-2.0,-2.0,13 / 31 / 21,31 / 13 / 53,0,2,red,2.5,5.0,1.0,2.67,4.0,0.5,0.6,12.0,0.5,6.5
/match/las/1289979796,Mordekaiser,Rek'Sai,Master Yi,Olaf,Katarina,Ryze,Jinx,Karthus,Leona,Zilean,-8451.0,-6.0,-2.0,28 / 37 / 36,37 / 28 / 64,0,2,red,0.67,8.0,0.17,4.33,1.2,3.33,4.0,1.0,2.0,3.33
/match/las/1289969522,Garen,Singed,Bel'Veth,Lee Sin,Vel'Koz,Katarina,Karthus,Kog'Maw,Nautilus,Thresh,1756.0,0.0,0.0,59 / 43 / 106,42 / 59 / 65,1,1,blue,1.33,2.33,3.5,2.8,3.2,2.14,3.0,2.5,2.0,1.33
/match/las/1289968006,Rumble,Shen,Elise,Viego,Talon,Zed,Nilah,Jinx,Swain,Lux,2786.0,2.0,2.0,41 / 24 / 35,24 / 41 / 32,1,1,blue,1.75,1.25,8.0,3.5,8.0,1.0,1.67,2.0,1.25,1.75
/match/las/1289944516,Fiora,Pantheon,Ekko,Kindred,Yasuo,Zoe,Twitch,Kog'Maw,Lux,Zilean,4714.0,5.0,2.0,34 / 28 / 34,28 / 35 / 31,2,0,blue,1.75,1.75,1.8,0.89,2.4,2.2,1.25,2.67,2.5,4.0
/match/las/1289934039,Pantheon,Kled,Nunu & Willump,Lillia,Yone,Ekko,Nilah,Aphelios,Blitzcrank,Senna,-4061.0,-1.0,1.0,29 / 36 / 52,36 / 29 / 67,2,0,red,2.8,1.6,3.0,3.0,1.8,5.5,2.0,3.0,2.4,0.83
/match/las/1289930130,Olaf,Malphite,Ekko,Lee Sin,Darius,Viktor,Miss Fortune,Draven,Leona,Alistar,-527.0,2.0,2.0,22 / 35 / 24,35 / 22 / 59,0,2,red,1.2,3.0,1.5,5.5,1.0,6.0,2.25,1.33,2.0,3.0
/match/las/1289907942,Kayle,Cassiopeia,Skarner,Nunu & Willump,Diana,Zed,Kai'Sa,Xayah,Thresh,Maokai,1251.0,0.0,-2.0,26 / 34 / 33,34 / 26 / 53,1,1,red,1.5,1.33,0.75,2.25,0.75,8.0,5.5,1.25,12.0,1.0
/match/las/1289909100,K'Sante,Sett,Kayn,Kha'Zix,Ahri,Diana,Zeri,Vayne,Milio,Karma,-14.0,0.0,2.0,32 / 22 / 62,22 / 33 / 29,1,1,blue,0.67,1.0,4.5,3.5,4.5,1.2,1.67,2.33,2.0,3.0
/match/las/1289900944,Jax,Vayne,Kayn,Maokai,Fizz,Nasus,Xayah,Zeri,Sona,Xerath,2424.0,-1.0,2.0,47 / 24 / 64,24 / 48 / 25,0,2,blue,1.0,1.25,1.33,2.67,9.0,3.0,5.0,0.67,3.33,0.6
/match/las/1289886985,Gwen,Cho'Gath,Sejuani,Volibear,Renekton,Zed,Kog'Maw,Twitch,Yuumi,Rakan,-4599.0,-2.0,0.0,31 / 27 / 58,27 / 31 / 27,0,2,blue,5.5,1.0,12.0,1.0,1.2,0.8,0.43,12.0,3.0,3.0
/match/las/1289884743,K'Sante,Illaoi,Katarina,Kha'Zix,Ekko,Twisted Fate,Kai'Sa,Xayah,Brand,Rakan,2101.0,0.0,0.0,23 / 12 / 39,12 / 24 / 21,1,1,blue,2.0,0.5,3.0,2.0,7.0,2.0,6.0,1.0,1.67,0.67
/match/las/1289879933,Cho'Gath,Sion,Lee Sin,Jarvan IV,Syndra,Irelia,Jinx,Varus,Lulu,Thresh,-10824.0,-8.0,-2.0,27 / 42 / 44,42 / 28 / 47,0,2,red,2.25,1.2,1.5,2.25,2.0,7.5,1.6,1.8,1.12,3.75
/match/las/1289874856,Singed,Quinn,Elise,Lillia,Katarina,Jinx,Xayah,Ezreal,Rakan,Janna,7134.0,4.0,0.0,41 / 21 / 59,21 / 41 / 30,2,0,blue,8.0,0.67,2.0,1.5,14.0,0.5,2.5,2.5,6.5,2.0
/match/las/1289874156,Twitch,Maokai,Sylas,Jax,Quinn,Milio,Swain,Kog'Maw,Viego,Pantheon,-1611.0,-2.0,1.0,26 / 32 / 50,32 / 26 / 56,2,0,red,1.5,4.5,2.67,2.33,2.67,1.0,1.5,9.0,8.0,1.0
/match/las/1289867751,K'Sante,Riven,Wukong,Jinx,Veigar,Sylas,Xayah,Lee Sin,Rakan,Thresh,-4406.0,-2.0,2.0,29 / 30 / 65,30 / 29 / 49,0,2,blue,1.33,2.0,1.67,1.33,4.0,1.0,2.25,3.0,9.0,5.0
/match/las/1289867289,Tristana,Gragas,Irelia,Jax,Vladimir,Thresh,Elise,Jinx,Rakan,Malzahar,-7906.0,-6.0,-2.0,17 / 35 / 28,35 / 17 / 58,2,0,red,2.5,11.0,5.0,3.0,1.25,1.0,1.67,10.0,1.2,2.5
/match/las/1289858356,Shen,Fiora,Fiddlesticks,Sylas,Vladimir,Akali,Draven,Kai'Sa,Pyke,Heimerdinger,1830.0,-3.0,-1.0,38 / 33 / 48,33 / 38 / 35,1,1,red,3.5,1.5,6.5,2.5,5.0,0.83,3.67,1.0,1.8,2.0
/match/las/1289830743,Akshan,Kassadin,Lee Sin,Kayn,Zoe,Jinx,Twitch,Seraphine,Shaco,Zilean,5338.0,1.0,2.0,29 / 29 / 35,29 / 29 / 61,2,0,red,2.0,2.0,3.33,1.4,9.0,1.6,1.4,1.5,5.0,1.75
/match/las/1289827306,Lillia,Maokai,Lulu,Milio,Irelia,Fiora,Xayah,Kog'Maw,Aatrox,Sion,-1465.0,-1.0,0.0,20 / 22 / 27,22 / 21 / 36,2,0,red,4.0,2.67,0.75,2.0,0.75,3.0,5.0,2.0,1.0,3.0
/match/las/1289803341,Quinn,Maokai,Wukong,Gragas,Anivia,Cassiopeia,Xayah,Samira,Rakan,Nautilus,-5277.0,-1.0,-3.0,13 / 28 / 22,28 / 14 / 54,0,2,red,2.0,3.0,2.0,4.0,0.33,7.0,1.67,1.0,5.0,3.5
/match/las/1289801922,Pantheon,Volibear,Shaco,Graves,Sylas,Pyke,Ezreal,Seraphine,Blitzcrank,Alistar,-4537.0,-2.0,2.0,33 / 29 / 62,28 / 33 / 41,1,1,blue,4.0,0.67,2.0,3.33,1.5,2.0,1.0,5.0,2.33,2.6
/match/las/1289794297,Sett,Jarvan IV,Gragas,Sylas,Akshan,Cassiopeia,Aphelios,Xayah,Thresh,Leona,4224.0,3.0,1.0,35 / 46 / 48,46 / 35 / 87,1,0,red,2.67,1.0,3.33,1.33,2.2,2.33,1.2,2.2,2.5,4.0
/match/las/1289774491,Volibear,Fiora,Jarvan IV,Kayn,Galio,Ryze,Zeri,Kai'Sa,Milio,Lulu,-4069.0,-2.0,2.0,38 / 29 / 78,29 / 38 / 33,0,2,blue,0.14,8.0,3.5,1.8,1.25,4.0,4.33,2.67,2.8,1.83
/match/las/1289751928,Kai'Sa,Ornn,Irelia,Milio,Tahm Kench,Kennen,Gwen,Kog'Maw,Jarvan IV,Poppy,-7097.0,-3.0,-3.0,12 / 31 / 33,31 / 12 / 64,1,1,red,1.0,4.5,0.0,4.0,1.5,10.0,0.0,3.0,0.67,5.0
/match/las/1289740962,Akshan,Camille,Vi,Jarvan IV,Vladimir,Ahri,Jinx,Ezreal,Brand,Morgana,544.0,-1.0,0.0,26 / 39 / 33,39 / 26 / 83,1,1,red,1.0,1.5,1.0,2.2,2.33,2.0,4.0,8.0,3.0,4.5
/match/las/1289740283,Garen,Singed,Gragas,Lee Sin,Tristana,Annie,Xayah,Ezreal,Bard,Nautilus,-855.0,-1.0,-1.0,30 / 33 / 48,33 / 30 / 61,1,1,blue,2.33,5.0,1.5,4.33,0.8,4.0,2.33,6.0,1.25,2.2
/match/las/1289726701,Sylas,Cho'Gath,Caitlyn,Lee Sin,Morgana,LeBlanc,Kha'Zix,Jinx,Milio,Lux,-2749.0,0.0,0.0,42 / 28 / 53,27 / 42 / 37,1,1,blue,3.5,0.5,1.75,4.5,0.86,1.8,3.33,1.75,2.0,4.5
/match/las/1289713420,Malphite,Kennen,Sylas,Amumu,Talon,Vladimir,Ashe,Jinx,Milio,Thresh,-4231.0,-3.0,-2.0,20 / 38 / 31,38 / 20 / 69,0,2,red,3.0,1.0,0.8,13.0,2.0,5.5,0.83,5.0,1.0,3.25
/match/las/1289655590,Mordekaiser,Olaf,Qiyana,Bel'Veth,Yasuo,Vex,Aphelios,Jinx,Janna,Bard,8520.0,3.0,0.0,46 / 32 / 52,32 / 46 / 45,2,0,blue,4.0,0.4,2.75,2.25,2.2,0.83,2.25,1.0,7.0,1.33
/match/las/1289639343,Sion,Pantheon,Lee Sin,Gragas,Viktor,Qiyana,Xayah,Ziggs,Rakan,Pyke,-9479.0,-3.0,2.0,24 / 40 / 55,40 / 24 / 64,2,0,red,0.33,2.5,2.0,2.25,6.0,4.5,0.6,15.0,1.33,5.5
/match/las/1289636203,Nasus,Zac,Viego,Kindred,Gragas,LeBlanc,Jinx,Kai'Sa,Thresh,Leona,-3910.0,0.0,-3.0,24 / 34 / 39,34 / 25 / 65,0,2,red,0.6,5.0,2.0,3.33,4.0,2.5,4.0,1.5,1.67,1.5
/match/las/1289636139,Katarina,Pantheon,Sylas,Diana,K'Sante,Taric,Ezreal,Jinx,Lulu,Irelia,-534.0,-2.0,0.0,38 / 36 / 71,36 / 38 / 40,1,1,blue,2.33,2.25,2.5,1.6,1.4,2.33,2.0,6.0,1.0,1.75
/match/las/1289625799,Sion,Jax,Diana,Wukong,Yasuo,Twisted Fate,Xayah,Kai'Sa,Nautilus,Leona,-3390.0,-1.0,-1.0,25 / 33 / 56,32 / 25 / 71,0,2,red,1.5,2.33,2.0,2.67,4.0,3.0,2.0,4.0,3.5,1.5
/match/las/1289627018,Darius,Pantheon,Nidalee,Graves,Veigar,Fizz,Katarina,Twitch,Bel'Veth,Lulu,1927.0,-1.0,2.0,32 / 22 / 52,22 / 32 / 30,2,0,blue,6.5,0.5,3.0,3.67,1.5,3.0,2.25,2.0,1.0,4.0
/match/las/1289617915,Teemo,Gnar,Elise,Gragas,Akshan,Qiyana,Tristana,Vayne,Soraka,Blitzcrank,1717.0,2.0,0.0,25 / 38 / 37,38 / 25 / 57,2,0,red,1.33,1.0,4.0,5.0,2.0,6.0,2.5,3.0,5.0,1.4
/match/las/1289616837,Tryndamere,Malphite,Ekko,Gragas,Yone,Yasuo,Zeri,Aphelios,Senna,Brand,-1127.0,-1.0,-1.0,17 / 28 / 20,28 / 17 / 43,2,0,red,1.67,3.0,2.0,4.0,0.5,6.0,7.0,5.0,3.0,0.67
/match/las/1289609298,Darius,Kayle,Elise,Hecarim,Fizz,LeBlanc,Xayah,Kai'Sa,Janna,Rakan,463.0,3.0,-1.0,34 / 24 / 46,23 / 34 / 24,0,2,blue,3.5,0.5,2.0,9.0,1.0,1.0,0.75,5.0,1.0,2.5
/match/las/1289601128,Dr. Mundo,Sion,Hecarim,Gragas,LeBlanc,Zed,Vayne,Lucian,Milio,Nami,-194.0,1.0,0.0,25 / 16 / 33,16 / 25 / 25,1,1,blue,1.0,3.0,7.0,2.5,1.5,1.5,0.5,4.0,1.5,4.0
/match/las/1289586210,Renekton,Wukong,Zac,Ekko,Ryze,Sylas,Kai'Sa,Xayah,Karma,Senna,-5315.0,-2.0,1.0,16 / 29 / 19,29 / 16 / 40,1,1,red,0.0,4.0,2.0,6.0,0.0,5.0,5.0,1.0,2.5,1.25
/match/las/1289585401,Zac,K'Sante,Hecarim,Nunu & Willump,Sylas,Ahri,Jinx,Kog'Maw,Soraka,Milio,5968.0,2.0,0.0,38 / 23 / 64,23 / 38 / 37,1,0,blue,1.75,1.6,5.5,2.0,5.0,2.2,1.83,2.0,3.67,2.75
/match/las/1289570617,Rumble,Quinn,Graves,Gragas,Ahri,Zed,Kai'Sa,Ashe,Thresh,Milio,-3947.0,-1.0,-3.0,17 / 34 / 24,34 / 17 / 33,0,2,red,0.86,2.0,3.0,6.0,2.0,1.67,3.0,4.0,0.83,6.0
/match/las/1289569552,Dr. Mundo,Cho'Gath,Kha'Zix,Gragas,Kassadin,Syndra,Twitch,Zeri,Yuumi,Rell,2445.0,3.0,0.0,36 / 26 / 67,26 / 36 / 40,2,0,blue,3.33,1.67,21.0,1.25,8.0,0.8,1.67,1.33,7.5,1.0
/match/las/1289572244,Darius,Dr. Mundo,Lee Sin,LeBlanc,Lissandra,Viego,Kai'Sa,Xayah,Pyke,Heimerdinger,-404.0,-3.0,-2.0,31 / 32 / 31,32 / 31 / 35,1,1,red,7.0,0.0,6.5,1.0,1.8,1.4,0.75,1.75,1.2,4.5
/match/las/1289568444,Gangplank,Aatrox,Hecarim,Rengar,Vladimir,Orianna,Xayah,Varus,Lulu,Thresh,-7174.0,-3.0,-3.0,28 / 40 / 32,40 / 28 / 69,0,2,red,2.25,0.67,1.67,4.0,3.0,0.75,1.4,8.0,1.17,3.6
/match/las/1289567913,Sett,Darius,Wukong,Rengar,Sylas,Annie,Twitch,Jinx,Karma,Milio,2351.0,1.0,0.0,24 / 30 / 33,30 / 24 / 54,2,0,red,1.0,2.0,2.67,2.25,1.0,2.33,4.33,1.0,3.33,2.25
/match/las/1289565871,Darius,Jayce,Galio,Graves,Kayn,Viktor,Jinx,Varus,Morgana,Pyke,-2385.0,1.0,-2.0,40 / 55 / 56,55 / 40 / 67,1,1,red,2.33,2.0,1.17,1.75,5.5,2.25,1.71,5.5,1.2,2.2
/match/las/1289563432,Malphite,Gnar,Evelynn,Fiddlesticks,Swain,Zoe,Ezreal,Jinx,Senna,Lulu,5304.0,2.0,0.0,43 / 25 / 54,25 / 43 / 27,2,0,blue,7.0,0.17,6.5,2.25,2.75,1.43,1.4,0.75,3.25,1.75
/match/las/1289563386,Renekton,Pantheon,Graves,Rek'Sai,Vladimir,Ahri,Jinx,Aphelios,Thresh,Senna,-3017.0,0.0,-2.0,40 / 36 / 58,36 / 40 / 42,2,0,blue,1.25,1.5,3.67,2.5,1.0,4.0,0.57,2.75,1.29,3.75
/match/las/1289539656,Rek'Sai,Poppy,Jarvan IV,Ekko,Syndra,Vladimir,Kai'Sa,Zeri,Milio,Nautilus,-2337.0,-1.0,-3.0,23 / 32 / 57,32 / 23 / 44,0,1,red,2.5,6.0,6.5,1.25,1.8,4.0,4.0,1.0,3.5,0.8
/match/las/1289521847,Sett,Malphite,Maokai,Kha'Zix,Akali,Viktor,Aphelios,Ashe,Bard,Karma,279.0,1.0,-2.0,42 / 27 / 70,27 / 42 / 36,2,0,blue,1.8,2.67,1.8,2.5,4.0,0.86,4.5,1.0,2.0,3.0
/match/las/1289519979,Gwen,Olaf,Lee Sin,Lillia,Akshan,Sylas,Nilah,Jinx,Pyke,Pantheon,1037.0,-2.0,-3.0,27 / 31 / 42,31 / 30 / 37,1,0,red,1.0,2.5,1.6,3.5,0.5,3.0,3.0,1.5,9.0,0.83
/match/las/1289509293,Akshan,Sett,Talon,Gragas,Vladimir,Akali,Xayah,Jinx,Soraka,Thresh,2529.0,1.0,-2.0,39 / 29 / 57,28 / 39 / 36,2,0,blue,5.0,1.0,2.25,2.0,0.83,3.5,2.5,1.67,3.5,2.33
/match/las/1289506665,Poppy,Pantheon,Zed,Ekko,Akali,Akshan,Jinx,Kai'Sa,Thresh,Nautilus,-3102.0,0.0,-1.0,21 / 40 / 27,40 / 21 / 63,0,1,red,1.0,1.67,6.0,5.0,0.0,8.0,2.67,2.75,1.75,3.33
/match/las/1289452897,Jax,Gnar,Elise,Kayn,Rumble,Ahri,Graves,Ezreal,Senna,Yuumi,-2042.0,-2.0,0.0,21 / 45 / 28,45 / 21 / 76,2,0,red,1.0,2.0,2.0,5.0,1.17,2.0,1.75,1.6,1.25,7.5
/match/las/1289447958,Ornn,K'Sante,Kha'Zix,Ezreal,Fizz,Pantheon,Kog'Maw,Gragas,Lulu,Senna,-1351.0,-2.0,3.0,37 / 26 / 65,26 / 37 / 38,0,2,blue,3.5,1.25,8.0,3.0,1.83,1.67,3.0,1.33,1.25,4.0
/match/las/1289440399,Olaf,Jax,Lillia,Gragas,Qiyana,Yasuo,Caitlyn,Veigar,Thresh,Janna,-5136.0,0.0,-2.0,22 / 37 / 39,37 / 22 / 54,0,2,red,0.5,7.0,3.0,6.5,0.83,2.17,3.5,5.0,2.25,2.67
/match/las/1289433729,Akshan,Gragas,Sejuani,Zac,Katarina,Tristana,Draven,Ezreal,Nautilus,Thresh,5631.0,2.0,2.0,38 / 29 / 67,27 / 38 / 55,0,0,blue,1.75,1.0,5.5,4.0,4.0,2.67,3.75,1.6,3.33,1.33
/match/las/1289434681,Riven,Zac,Viego,Lillia,LeBlanc,Irelia,Lucian,Yasuo,Nami,Alistar,1680.0,-1.0,1.0,37 / 38 / 58,38 / 37 / 67,1,1,red,0.57,2.67,5.33,1.17,8.0,1.5,6.0,1.2,7.0,1.0
/match/las/1289427057,Mordekaiser,Yone,Rengar,Wukong,Ekko,Syndra,Xayah,Ezreal,Renata Glasc,Yuumi,105.0,0.0,-2.0,29 / 37 / 33,37 / 29 / 52,2,0,red,4.0,0.4,13.0,3.33,0.83,0.75,0.8,4.67,0.83,7.0
/match/las/1289420316,Zac,Gwen,Lillia,Shaco,Irelia,Talon,Xayah,Jinx,Taric,Janna,-449.0,0.0,-2.0,29 / 23 / 44,23 / 29 / 47,1,0,red,7.0,0.4,4.5,2.67,4.5,2.0,3.0,4.0,1.25,3.5
/match/las/1289402865,Riven,Gragas,Rek'Sai,Viego,Zoe,Yone,Zeri,Blitzcrank,Thresh,Tristana,111.0,-1.0,3.0,34 / 22 / 51,21 / 34 / 34,2,0,blue,3.0,0.5,3.67,7.0,4.5,0.67,2.33,1.5,5.0,1.4
/match/las/1289398630,Gwen,Camille,Hecarim,Sylas,Talon,Vladimir,Varus,Caitlyn,Xerath,Thresh,-2769.0,0.0,0.0,20 / 29 / 22,29 / 20 / 49,1,0,red,0.5,9.0,1.4,5.0,5.0,9.0,8.0,0.29,2.0,3.33
/match/las/1289386657,Shen,Sion,Bel'Veth,Graves,Lux,Orianna,Zeri,Sivir,Thresh,Maokai,-5190.0,-1.0,-2.0,15 / 34 / 23,34 / 15 / 58,0,2,red,1.33,8.0,1.5,3.5,0.2,10.0,0.5,9.0,0.2,6.0
/match/las/1289384301,Jax,Mordekaiser,Lillia,Graves,Jayce,Sion,Aphelios,Jhin,Senna,Lux,-3557.0,0.0,-3.0,20 / 42 / 21,42 / 20 / 55,0,2,red,6.0,0.33,2.0,5.5,0.5,1.33,0.38,8.5,0.67,16.0
/match/las/1289381035,Nami,Sion,Zeri,Jarvan IV,Pantheon,Sylas,Maokai,Kog'Maw,Ornn,Rakan,-3726.0,-3.0,-2.0,23 / 41 / 36,41 / 24 / 68,1,1,red,1.33,3.6,1.6,2.2,3.0,3.0,1.6,3.5,2.67,3.0
/match/las/1289371709,Gangplank,Kayle,Lillia,Nidalee,Irelia,Akshan,Kog'Maw,Karthus,Lulu,Janna,732.0,0.0,0.0,20 / 29 / 21,29 / 20 / 45,0,2,red,0.5,0.75,7.0,2.5,1.0,2.0,0.0,4.0,0.5,4.0
/match/las/1289372440,Aatrox,Shen,Ekko,Vi,Orianna,LeBlanc,Twitch,Xayah,Janna,Rakan,4424.0,0.0,1.0,28 / 20 / 69,20 / 28 / 39,1,1,blue,5.0,6.0,3.0,1.33,1.5,2.67,3.0,4.0,4.0,6.0
/match/las/1289368553,Shen,Twitch,Elise,Lulu,Darius,LeBlanc,Yasuo,Jayce,Rakan,Lee Sin,-3922.0,-3.0,-2.0,16 / 27 / 29,26 / 16 / 39,1,1,red,1.5,2.0,4.0,2.5,0.33,6.0,3.33,1.0,4.0,1.67
/match/las/1289366289,Sion,K'Sante,Lillia,Bel'Veth,Akshan,Vex,Aphelios,Xayah,Senna,Rakan,422.0,1.0,-1.0,22 / 22 / 41,22 / 22 / 31,1,1,blue,0.67,2.5,3.0,2.5,2.5,4.0,1.0,1.25,1.0,11.0
/match/las/1289364136,Aatrox,Rek'Sai,Lee Sin,Sion,Akali,Lux,Xayah,Jinx,Janna,Karma,-639.0,0.0,-1.0,22 / 17 / 35,17 / 22 / 38,2,0,blue,1.33,1.5,2.5,7.0,2.5,7.0,3.0,0.25,5.0,3.0
/match/las/1289363845,Xin Zhao,Viktor,Lux,Graves,Riven,Rumble,Xayah,Kog'Maw,Teemo,Rakan,-4856.0,0.0,-2.0,14 / 34 / 20,34 / 14 / 53,1,0,red,3.5,5.0,0.67,5.0,2.0,1.0,0.0,7.0,0.5,3.0
/match/las/1289359406,Renekton,Malphite,Wukong,Kayn,Fizz,Mordekaiser,Ezreal,Zeri,Milio,Bard,-2780.0,1.0,-1.0,16 / 29 / 18,29 / 16 / 47,1,1,red,0.67,6.0,5.0,1.75,1.5,2.0,0.33,8.0,0.75,4.33
/match/las/1289356894,Mordekaiser,Lillia,Kha'Zix,Hecarim,Syndra,Cassiopeia,Samira,Yasuo,Taric,Nautilus,5600.0,2.0,-1.0,26 / 11 / 46,11 / 26 / 23,2,0,blue,5.0,1.0,3.0,1.2,1.33,6.0,10.0,1.33,10.0,1.25
/match/las/1289351901,Jax,Corki,Yuumi,Jarvan IV,Nilah,Kennen,Taliyah,Varus,Wukong,Rakan,650.0,3.0,-2.0,14 / 25 / 14,25 / 14 / 65,1,1,red,3.0,1.33,3.0,7.0,1.0,3.0,2.0,1.0,3.0,4.5
/match/las/1289343909,Rammus,Riven,Kha'Zix,Nocturne,Lissandra,Vladimir,Jinx,Vayne,Zilean,Taric,2511.0,2.0,1.0,29 / 32 / 59,32 / 29 / 40,2,0,red,0.6,1.25,2.5,1.0,11.0,3.5,1.5,3.0,10.0,1.0
/match/las/1289328361,Mordekaiser,Gnar,Jarvan IV,Poppy,Azir,Katarina,Ezreal,Zeri,Karma,Janna,9953.0,4.0,2.0,26 / 15 / 49,15 / 26 / 21,2,0,blue,1.0,4.0,10.0,1.0,3.5,0.5,7.0,1.0,8.0,1.0
/match/las/1289311057,Kayle,Kled,Sylas,Jarvan IV,Nunu & Willump,Seraphine,Twitch,Xayah,Rakan,Senna,5556.0,0.0,2.0,44 / 18 / 67,18 / 45 / 25,1,1,blue,1.25,1.5,12.0,0.8,18.0,1.25,3.0,0.57,7.0,1.0
/match/las/1289289431,Olaf,Elise,Sylas,Gragas,Yasuo,Yone,Jinx,Ashe,Lux,Janna,-4673.0,-1.0,-2.0,22 / 50 / 22,50 / 22 / 71,1,1,red,0.67,2.0,1.0,5.67,1.33,4.5,1.0,1.5,0.8,15.0
/match/las/1289290201,Kled,Pantheon,Viego,Vi,Vel'Koz,Akali,Seraphine,Ezreal,Leona,Taric,-2063.0,0.0,-2.0,30 / 26 / 62,26 / 30 / 43,1,1,blue,1.75,1.25,2.33,3.33,3.0,1.25,2.5,3.0,1.2,4.0
/match/las/1289268049,Jax,Rek'Sai,Fiddlesticks,Jarvan IV,Jinx,Viktor,Veigar,Varus,Thresh,Blitzcrank,-2539.0,-1.0,-2.0,14 / 29 / 26,29 / 14 / 63,2,0,red,5.0,0.25,3.5,2.0,1.67,2.5,0.0,4.0,1.33,5.0
/match/las/1289239357,Malphite,Sion,Rengar,Ekko,Akali,Sylas,Ezreal,Jinx,Yuumi,Leona,-5070.0,-4.0,-1.0,48 / 29 / 90,29 / 48 / 52,0,2,blue,3.5,1.5,1.33,7.0,1.5,6.0,4.0,2.0,1.75,1.8
/match/las/1289238109,Gangplank,Riven,Wukong,Graves,Viktor,Veigar,Seraphine,Vayne,Karma,Renata Glasc,4779.0,3.0,2.0,27 / 13 / 45,13 / 27 / 17,1,1,blue,2.33,1.2,3.0,4.5,2.5,5.0,3.0,1.33,2.0,1.0
/match/las/1289218037,Sett,Dr. Mundo,Lee Sin,Hecarim,Sylas,Ziggs,Jinx,Twitch,Renata Glasc,Thresh,-3132.0,-3.0,-3.0,31 / 31 / 56,31 / 31 / 46,0,2,red,0.0,1.0,3.33,2.67,3.0,2.75,2.4,2.2,3.25,1.8
/match/las/1289206013,Jax,Dr. Mundo,Lee Sin,Jarvan IV,Ezreal,Orianna,Vladimir,Zeri,Annie,Thresh,-5277.0,-2.0,-3.0,18 / 41 / 33,40 / 18 / 70,0,2,red,0.25,3.0,1.5,5.0,1.25,5.0,1.4,5.0,1.8,2.5
/match/las/1289198726,Jax,Camille,Elise,Graves,Yone,Annie,Vayne,Caitlyn,Taric,Janna,5493.0,-2.0,3.0,29 / 16 / 40,16 / 29 / 28,0,2,blue,0.67,1.0,11.0,1.0,2.5,0.75,6.0,1.0,8.0,0.67
/match/las/1289162459,Yasuo,Gangplank,Hecarim,Lillia,Lux,Ziggs,Xayah,Twitch,Alistar,Nautilus,1566.0,-1.0,-2.0,24 / 34 / 39,34 / 24 / 56,2,0,red,1.0,2.0,2.5,2.5,7.0,1.67,10.0,2.33,3.0,1.4
/match/las/1289158511,Camille,Jayce,Graves,Ekko,Sylas,Qiyana,Xayah,Ezreal,Rakan,Milio,206.0,0.0,0.0,20 / 29 / 37,29 / 20 / 54,2,0,red,11.0,0.5,1.75,2.0,2.33,4.5,1.33,2.0,13.0,2.33
