link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red,gold_difference,turret_blue,turret_red,dragon_blue,dragon_red,blue_heralds,red_heralds,team_win
/match/euw/6385565106,Gragas,Ornn,Graves,Xin Zhao,Anivia,Jayce,Jinx,Varus,Milio,Maokai,1.0,1.0,2.5,0.67,4.0,2.0,2.0,0.0,1.0,1.5,1305.0,0.0,1.0,0.0,1.0,1,1,blue
/match/euw/6385569667,Sett,Kled,Poppy,Gragas,Talon,Qiyana,Ziggs,Karthus,Bard,Alistar,1.0,2.0,2.5,1.5,6.0,6.0,2.0,1.0,0.25,7.0,2327.0,0.0,1.0,0.0,1.0,0,1,blue
/match/euw/6385565135,Kennen,Riven,Xin Zhao,Kindred,Orianna,LeBlanc,Zeri,Kai'Sa,Thresh,Leona,1.0,0.5,6.0,2.0,1.25,1.0,2.0,0.0,1.0,3.0,6112.0,0.0,1.0,0.0,1.0,2,0,blue
/match/euw/6385561155,Kennen,Swain,Gwen,Hecarim,Zed,Yasuo,Zeri,Kai'Sa,Braum,Blitzcrank,0.75,5.0,1.75,1.4,1.33,6.0,1.0,6.0,1.67,4.0,-5240.0,1.0,0.0,2.0,0.0,0,2,red
/match/euw/6385555337,Camille,Gwen,Zac,Kayn,Jarvan IV,Veigar,Samira,Jinx,Amumu,Braum,2.33,1.5,6.0,1.0,2.5,0.5,5.0,0.0,6.0,2.0,5558.0,0.0,1.0,0.0,2.0,1,0,blue
/match/euw/6385560021,Illaoi,Kayle,Lillia,Jarvan IV,Pantheon,Ahri,Zeri,Draven,Nami,Senna,1.5,2.0,1.75,1.75,9.0,3.0,1.4,0.71,9.0,5.0,1050.0,0.0,1.0,1.0,0.0,1,1,red
/match/euw/6385559907,Jax,Camille,Maokai,Hecarim,Viktor,Gragas,Zeri,Ezreal,Janna,Vel'Koz,0.25,4.0,2.0,4.5,0.67,3.0,1.33,1.33,7.0,1.67,-4556.0,1.0,0.0,1.0,0.0,0,2,red
/match/euw/6385559577,Rumble,Jax,Jarvan IV,Maokai,Akshan,Yone,Ezreal,Jinx,Rakan,Milio,5.0,1.0,1.6,2.2,1.17,2.33,0.2,9.0,2.0,10.0,-670.0,1.0,1.0,0.0,1.0,1,0,red
/match/euw/6385546860,Poppy,Cassiopeia,Wukong,Zed,Jinx,Irelia,Syndra,Lucian,Janna,Nami,2.0,0.5,2.67,8.0,0.5,5.0,2.0,0.33,4.0,3.0,-4079.0,1.0,1.0,1.0,0.0,1,1,red
/match/euw/6385547587,Illaoi,Aatrox,Diana,Ekko,Pantheon,Katarina,Kai'Sa,Vayne,Nami,Milio,0.75,2.0,0.25,8.0,0.0,3.0,0.0,7.0,0.0,5.0,-5014.0,1.0,0.0,1.0,0.0,1,0,red
/match/euw/6385541748,Illaoi,Sejuani,Ekko,Bel'Veth,Zed,Katarina,Vayne,Jhin,Annie,Nami,0.5,1.33,3.0,3.33,1.25,8.0,1.0,7.0,0.6,3.0,-2169.0,0.0,1.0,0.0,1.0,1,1,blue
/match/euw/6385557883,Malphite,Irelia,Olaf,Lee Sin,Vladimir,Ahri,Xayah,Jinx,Blitzcrank,Thresh,0.5,1.67,7.0,2.25,3.5,2.67,0.0,7.0,0.6,7.0,-1766.0,0.0,1.0,0.0,2.0,2,0,blue
/match/euw/6385561690,Jayce,Kai'Sa,Wukong,Xin Zhao,Gragas,Gwen,Varus,Xayah,Lulu,Zilean,9.0,0.17,6.0,0.33,1.5,0.0,1.33,1.67,1.0,6.0,7526.0,0.0,1.0,0.0,1.0,2,0,blue
/match/euw/6385554268,Zac,K'Sante,Kayn,Lillia,Tristana,Malphite,Varus,Aphelios,Thresh,Blitzcrank,4.0,0.2,3.5,1.0,0.67,6.0,1.5,1.2,8.0,4.5,3840.0,1.0,1.0,0.0,0.0,1,1,blue
/match/euw/6385561654,Heimerdinger,Gragas,Kindred,Graves,Jayce,Yone,Ezreal,Aphelios,Nautilus,Blitzcrank,1.0,0.0,3.0,1.67,1.0,6.0,5.0,2.0,3.0,1.0,5524.0,0.0,0.0,1.0,0.0,1,1,blue
/match/euw/6385560648,Irelia,Sylas,Rengar,Wukong,Nautilus,Zed,Kalista,Ezreal,Thresh,Bard,4.0,0.33,6.0,0.67,1.0,1.33,8.0,0.33,8.0,1.0,9675.0,0.0,1.0,0.0,1.0,2,0,blue
/match/euw/6385543483,Rumble,Cassiopeia,Kha'Zix,Talon,Syndra,Akshan,Tristana,Jinx,Swain,Janna,2.33,0.8,3.33,0.33,6.0,2.5,1.0,3.0,3.0,1.0,-1716.0,0.0,0.0,0.0,1.0,1,1,red
/match/euw/6385537117,K'Sante,Illaoi,Lee Sin,Gragas,Syndra,Tristana,Jhin,Jinx,Zoe,Milio,2.0,0.0,4.0,2.0,3.0,0.0,0.67,7.0,1.33,1.67,2732.0,0.0,0.0,1.0,0.0,2,0,blue
/match/euw/6385537145,Sion,Fiora,Diana,Zed,Lee Sin,Ahri,Jinx,Zeri,Milio,Annie,5.0,0.25,2.0,2.0,3.0,3.0,0.67,7.0,1.0,5.0,539.0,0.0,1.0,1.0,0.0,2,0,red
/match/euw/6385537895,K'Sante,Darius,Nunu & Willump,Viego,Viktor,Syndra,Jinx,Aphelios,Milio,Nami,4.0,0.6,5.0,1.25,2.25,1.0,9.0,1.0,9.0,1.5,4873.0,0.0,2.0,1.0,1.0,1,0,red
/match/euw/6385535996,Kled,Camille,Maokai,Kindred,Vex,Vladimir,Jinx,Varus,Karma,Vel'Koz,2.0,1.0,6.0,4.0,2.0,0.0,0.0,10.0,2.33,2.0,-833.0,1.0,0.0,2.0,0.0,2,0,red
/match/euw/6385543381,Singed,Irelia,Rengar,Wukong,Zoe,Neeko,Yasuo,Zeri,Senna,Janna,0.0,4.0,7.0,4.0,5.0,1.67,7.0,1.0,3.5,2.0,3335.0,1.0,1.0,0.0,1.0,2,0,red
/match/euw/6385540315,Sion,Shen,Wukong,Bel'Veth,Katarina,Pantheon,Jinx,Kai'Sa,Janna,Sona,2.0,2.0,1.33,2.0,2.67,1.25,1.33,2.5,2.0,2.0,2133.0,0.0,1.0,2.0,0.0,2,0,blue
/match/euw/6385547657,Garen,Jayce,Nocturne,Gragas,Akali,Irelia,Jinx,Nilah,Milio,Sona,2.0,0.67,5.0,4.0,6.0,1.5,0.0,5.0,3.0,4.0,83.0,0.0,1.0,1.0,1.0,1,0,blue
/match/euw/6385544795,Singed,Gnar,Kindred,Fiddlesticks,Akshan,Ahri,Draven,Jinx,Nami,Milio,0.5,3.0,0.5,3.0,1.0,1.0,0.0,5.0,1.0,6.0,-3562.0,0.0,0.0,1.0,1.0,1,0,red
/match/euw/6385545482,Kennen,Jayce,Xin Zhao,Gragas,Orianna,Ahri,Caitlyn,Draven,Karma,Nautilus,1.25,4.0,1.6,6.5,7.0,2.5,1.67,1.71,1.75,1.4,-4120.0,1.0,0.0,1.0,1.0,1,1,red
/match/euw/6385539467,Fiora,Malphite,Hecarim,Shaco,Sylas,Swain,Jinx,Xayah,Janna,Milio,1.0,1.0,2.0,3.5,2.0,1.2,0.6,3.0,1.0,11.0,-2709.0,0.0,1.0,1.0,0.0,2,0,red
/match/euw/6385535772,Tryndamere,Jax,Kha'Zix,Gragas,Rumble,Yasuo,Draven,Ziggs,Rakan,Ashe,5.0,0.0,3.0,3.0,1.0,1.0,2.5,0.25,6.0,0.33,2905.0,1.0,2.0,1.0,1.0,0,2,red
/match/euw/6385528261,Gwen,Ornn,Viego,Nidalee,Cassiopeia,Tristana,Aphelios,Caitlyn,Rakan,Lux,1.0,5.0,2.33,1.25,1.67,0.5,1.33,3.0,1.67,1.5,-4.0,1.0,0.0,0.0,1.0,0,1,blue
/match/euw/6385518030,K'Sante,Yone,Viego,Vi,Lux,Ahri,Kog'Maw,Tristana,Lulu,Thresh,0.0,5.0,3.5,2.5,4.5,1.67,1.5,2.0,3.5,2.25,-2799.0,1.0,0.0,1.0,1.0,1,1,blue
/match/euw/6385521748,Cho'Gath,Yorick,Ekko,Poppy,Zed,Qiyana,Sivir,Karthus,Senna,Zilean,1.5,1.0,4.0,1.0,1.5,2.0,7.0,0.25,6.0,0.5,5265.0,0.0,1.0,0.0,1.0,2,0,blue
/match/euw/6385524438,Karma,Garen,Master Yi,Evelynn,Taliyah,Zilean,Ezreal,Jinx,Heimerdinger,Vex,0.0,3.0,1.0,3.0,3.0,1.0,1.33,1.0,4.0,1.0,2440.0,0.0,1.0,0.0,2.0,2,0,blue
/match/euw/6385527779,Gragas,Darius,Hecarim,Kayn,Tristana,Nautilus,Twitch,Xayah,Rakan,Thresh,0.2,4.0,6.0,2.0,1.5,1.0,4.0,4.0,3.0,5.0,204.0,0.0,1.0,2.0,0.0,1,0,red
/match/euw/6385516281,Ornn,Riven,Kindred,Elise,Katarina,Viktor,Ashe,Miss Fortune,Leona,Rakan,1.25,1.0,0.2,5.0,3.0,4.0,0.25,7.0,0.6,10.0,-8392.0,1.0,0.0,1.0,0.0,0,1,red
/match/euw/6385520953,Camille,Cho'Gath,Nidalee,Fizz,Tristana,Graves,Ezreal,Twitch,Karma,Lulu,1.5,3.0,3.33,1.25,2.25,1.75,0.6,1.75,4.0,1.75,-2648.0,0.0,0.0,1.0,1.0,0,1,red
/match/euw/6385516090,Sett,Jayce,Master Yi,Kayn,Sylas,Viktor,Cassiopeia,Xayah,Vel'Koz,Blitzcrank,1.67,2.5,2.8,2.6,0.8,1.4,1.17,2.0,2.75,2.0,1380.0,0.0,2.0,1.0,0.0,2,0,red
/match/euw/6385523666,Riven,Volibear,Hecarim,Vi,Ziggs,LeBlanc,Jinx,Zeri,Thresh,Rakan,8.0,1.0,7.5,0.8,6.0,1.0,11.0,0.6,14.0,0.67,10678.0,0.0,3.0,0.0,2.0,1,0,blue
/match/euw/6385509327,Camille,Gwen,Elise,Hecarim,Irelia,Fizz,Zeri,Twitch,Milio,Rakan,3.0,1.0,6.5,1.25,4.0,1.67,2.5,1.4,12.0,1.0,6647.0,0.0,2.0,0.0,1.0,2,0,blue
/match/euw/6385511905,Karthus,Garen,Poppy,Kha'Zix,Taliyah,Vladimir,Ashe,Sivir,Blitzcrank,Milio,5.0,1.5,1.75,3.0,5.0,5.0,0.67,6.0,2.0,1.25,-3025.0,0.0,0.0,1.0,0.0,0,0,red
/match/euw/6385511017,Garen,Kennen,Sylas,Evelynn,Cassiopeia,Yone,Aphelios,Xayah,Thresh,Nautilus,1.0,2.0,2.0,2.75,1.75,1.75,9.0,1.33,8.0,2.0,-488.0,0.0,0.0,0.0,1.0,1,1,red
/match/euw/6385502204,Cho'Gath,Gnar,Bel'Veth,Rammus,Syndra,Sylas,Jinx,Xayah,Nautilus,Senna,0.0,1.0,1.0,5.0,1.0,5.0,0.67,7.0,1.0,7.0,-2307.0,1.0,0.0,0.0,1.0,2,0,blue
/match/euw/6385521714,Vladimir,Gragas,Hecarim,Nocturne,Aurelion Sol,Talon,Ezreal,Zeri,Pyke,Urgot,0.0,1.0,1.5,2.5,2.0,4.0,1.5,0.75,3.0,2.0,540.0,0.0,0.0,0.0,0.0,1,0,blue
/match/euw/6385513891,Yone,Gragas,Nidalee,Lee Sin,Zed,Tristana,Jhin,Seraphine,Karma,Xerath,0.67,3.5,4.0,8.0,3.0,1.5,2.0,2.5,2.0,1.67,-5039.0,2.0,0.0,0.0,1.0,0,2,red
/match/euw/6385510068,Gragas,Camille,Lee Sin,Nidalee,Akali,Yasuo,Nilah,Yone,Karma,Rakan,2.67,1.0,6.0,1.5,7.0,1.0,0.0,2.0,5.0,0.0,8550.0,0.0,1.0,0.0,1.0,1,0,blue
/match/euw/6385503363,Yone,Lillia,Kindred,Tryndamere,Sylas,Lee Sin,Ezreal,Jinx,Annie,Karma,2.5,1.0,3.5,5.0,1.33,1.5,5.0,1.33,2.0,3.0,3761.0,0.0,1.0,1.0,0.0,2,0,blue
/match/euw/6385511710,Poppy,Teemo,Kha'Zix,Lee Sin,Xerath,Swain,Samira,Kai'Sa,Rell,Rakan,1.0,2.0,0.75,10.0,3.0,1.5,0.0,11.0,0.25,11.0,-8865.0,1.0,0.0,1.0,0.0,0,1,red
/match/kr/6477262529,Tristana,Nasus,Viego,Lee Sin,Syndra,Jayce,Aphelios,Kai'Sa,Rakan,Nautilus,1.0,1.0,7.0,3.0,0.67,2.0,2.0,2.5,4.0,1.75,1725.0,0.0,1.0,2.0,0.0,2,0,blue
/match/kr/6477252947,K'Sante,Tryndamere,Vi,Elise,Zoe,Yone,Aphelios,Ezreal,Karma,Tahm Kench,0.5,2.0,5.0,5.0,4.0,1.0,1.75,1.25,4.5,1.0,1698.0,0.0,0.0,0.0,0.0,1,1,blue
/match/kr/6477256783,Jax,Kennen,Ivern,Graves,Yone,Gragas,Aphelios,Ezreal,Lulu,Soraka,2.5,0.5,7.0,4.0,1.0,3.0,1.33,1.67,1.0,4.0,491.0,1.0,1.0,2.0,0.0,1,1,red
/match/kr/6477252606,Illaoi,LeBlanc,Jarvan IV,Viego,Ahri,Poppy,Jinx,Aphelios,Milio,Blitzcrank,1.0,1.0,2.0,2.33,0.0,2.0,0.75,8.0,1.0,7.0,-3476.0,1.0,0.0,1.0,0.0,1,1,red
/match/kr/6477247877,Ornn,Gnar,Viego,Nunu & Willump,Zoe,Pantheon,Tristana,Aphelios,Leona,Heimerdinger,3.0,0.0,1.0,8.0,2.5,1.33,1.5,8.0,1.0,9.0,-2115.0,1.0,0.0,2.0,0.0,1,0,red
/match/kr/6477257246,Kennen,Nasus,Karthus,Rengar,Tristana,Ahri,Miss Fortune,Jinx,Nautilus,Rakan,0.0,2.0,0.67,5.5,1.67,3.0,1.0,11.0,1.25,11.0,-9285.0,3.0,0.0,1.0,0.0,0,1,red
/match/kr/6477243997,Maokai,Sion,Diana,Kindred,K'Sante,Zeri,Ashe,Ezreal,Milio,Rakan,0.0,9.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,-4918.0,0.0,1.0,1.0,1.0,1,1,red
/match/kr/6477254314,Kayle,Gnar,Kindred,Rek'Sai,LeBlanc,Sylas,Kai'Sa,Lucian,Maokai,Nami,0.67,2.0,1.75,2.5,5.0,1.0,1.0,7.0,0.8,9.0,-6145.0,1.0,0.0,0.0,1.0,0,2,red
/match/kr/6477245603,K'Sante,Ryze,Gragas,Kha'Zix,Zoe,Gnar,Ezreal,Aphelios,Braum,Milio,0.5,4.0,2.0,1.2,1.75,8.0,0.0,7.0,0.75,9.0,-7700.0,2.0,0.0,1.0,0.0,0,1,red
/match/kr/6477249335,Gnar,Illaoi,Kha'Zix,Elise,Lissandra,Irelia,Draven,Aphelios,Rakan,Nautilus,0.5,1.0,10.0,2.5,9.0,1.0,4.5,0.5,12.0,0.33,6896.0,0.0,2.0,0.0,2.0,2,0,blue
/match/kr/6477253057,Gnar,Pyke,Lee Sin,Gragas,Kog'Maw,Tristana,Rakan,K'Sante,Zeri,Samira,1.5,1.5,7.0,1.5,1.33,1.0,5.0,1.5,3.5,1.0,6194.0,0.0,1.0,0.0,2.0,2,0,blue
/match/kr/6477248201,K'Sante,Irelia,Kindred,Xin Zhao,Gragas,Ahri,Ezreal,Lucian,Karma,Pyke,0.75,4.0,2.33,5.0,1.0,1.0,1.33,1.33,4.0,8.0,-775.0,1.0,1.0,1.0,0.0,1,1,blue
/match/kr/6477246249,Nasus,Jax,Gragas,Ekko,Yasuo,Poppy,Jinx,Aphelios,Thresh,Nautilus,2.0,0.5,2.33,0.67,0.67,7.0,4.0,5.0,1.33,2.0,-2869.0,1.0,0.0,1.0,1.0,0,2,red
/match/kr/6477248067,Rumble,Malphite,Kha'Zix,Hecarim,Zed,Ahri,Aphelios,Ezreal,Lulu,Karma,1.5,0.67,7.0,5.0,6.0,0.5,1.5,1.0,7.0,0.75,5668.0,0.0,1.0,1.0,0.0,1,1,blue
/match/kr/6477240683,Fiora,Gangplank,Gragas,Graves,Cassiopeia,Katarina,Ashe,Jinx,Lulu,Malphite,5.0,0.0,2.0,5.0,3.0,2.0,1.67,1.67,1.67,2.0,1938.0,0.0,1.0,2.0,0.0,1,1,blue
/match/kr/6477237772,Nasus,Gragas,Jayce,Graves,Nidalee,K'Sante,Xayah,Aphelios,Rakan,Blitzcrank,0.67,7.0,0.5,7.0,1.33,7.0,9.0,0.2,5.0,1.75,-2682.0,1.0,0.0,1.0,0.0,0,2,red
/match/kr/6477240601,Dr. Mundo,Fiora,Nidalee,Elise,Lissandra,Talon,Yuumi,Xayah,Zeri,Rakan,0.0,4.0,1.25,11.0,1.0,2.33,2.5,4.5,2.0,4.5,-6733.0,1.0,0.0,2.0,0.0,0,2,red
/match/kr/6477236601,Skarner,Gangplank,Viego,Sylas,Azir,K'Sante,Jinx,Kai'Sa,Rakan,Nautilus,1.0,2.0,7.0,0.67,4.0,0.0,1.0,4.0,2.0,3.5,2519.0,0.0,1.0,0.0,2.0,2,0,blue
/match/kr/6477235632,Gangplank,Rumble,Lee Sin,Kindred,Azir,Yone,Jinx,Samira,Tahm Kench,Neeko,1.0,0.8,2.67,6.5,1.5,3.67,0.6,5.5,1.0,11.0,-6311.0,1.0,0.0,2.0,0.0,0,2,red
/match/kr/6477229735,Gragas,Azir,Nidalee,Lee Sin,K'Sante,Ahri,Ezreal,Kai'Sa,Rakan,Nautilus,1.5,2.0,1.25,3.0,2.5,1.5,0.0,7.0,1.0,10.0,-5892.0,1.0,0.0,1.0,0.0,0,2,red
/match/kr/6477233780,Garen,Darius,Poppy,Bel'Veth,Sylas,Ahri,Ezreal,Jinx,Thresh,Rakan,2.0,0.0,4.0,1.0,3.0,0.33,1.0,3.0,2.0,3.0,1966.0,0.0,0.0,1.0,0.0,2,0,red
/match/kr/6477235619,Poppy,K'Sante,Viego,Nidalee,Annie,Vex,Jhin,Ezreal,Rakan,Ashe,0.0,2.0,0.8,10.0,1.0,1.0,1.0,2.5,3.0,0.67,-6787.0,1.0,0.0,2.0,0.0,0,2,red
/match/kr/6477241207,Mordekaiser,Shen,Bel'Veth,Sejuani,LeBlanc,Katarina,Lucian,Kai'Sa,Karma,Thresh,1.0,2.5,6.0,0.86,3.0,1.8,2.0,3.0,8.0,1.67,7718.0,0.0,1.0,0.0,1.0,2,0,blue
/match/kr/6477237175,Aatrox,Jayce,Kayn,Elise,Yasuo,Vex,Samira,Ashe,Thresh,Karma,0.33,2.5,1.0,17.0,0.5,14.0,0.86,4.67,1.0,6.33,-9263.0,2.0,0.0,1.0,1.0,0,2,red
/match/kr/6477226944,Jayce,Kennen,Sylas,Diana,Yasuo,Talon,Ezreal,Kai'Sa,Tahm Kench,Rakan,2.5,1.0,3.0,2.67,3.0,6.0,0.25,6.0,0.33,7.0,2816.0,0.0,2.0,1.0,0.0,2,0,blue
/match/kr/6477233135,Lucian,Pantheon,Jarvan IV,Kha'Zix,Malphite,Kassadin,Aphelios,Ezreal,Seraphine,Xerath,0.33,4.0,0.33,7.0,1.0,2.0,3.0,4.0,1.0,4.0,-3231.0,1.0,0.0,1.0,0.0,0,2,red
/match/kr/6477225800,Rengar,Jayce,Viego,Skarner,Ahri,Zoe,Ezreal,Aphelios,Karma,Milio,1.0,1.5,3.0,1.0,1.5,4.0,5.0,0.5,5.0,3.0,-478.0,1.0,0.0,1.0,0.0,1,1,red
/match/kr/6477228724,Jayce,Malphite,Lee Sin,Nautilus,Zoe,K'Sante,Xayah,Elise,Rakan,Kai'Sa,0.83,2.33,2.5,2.33,8.0,1.33,4.0,1.0,4.0,1.67,4267.0,0.0,1.0,0.0,1.0,0,1,blue
/match/kr/6477224411,Darius,Jax,Nidalee,Kha'Zix,Katarina,Nautilus,Kai'Sa,Ezreal,Leona,Karma,0.25,6.0,0.75,4.0,1.0,4.0,3.0,3.0,1.5,1.67,-4659.0,1.0,0.0,2.0,0.0,1,1,red
/match/kr/6477211555,K'Sante,Vladimir,Kindred,Poppy,Lissandra,Sylas,Zeri,Ezreal,Yuumi,Karma,1.0,1.0,4.5,2.0,5.0,0.5,6.0,3.0,8.0,1.33,4576.0,0.0,0.0,0.0,1.0,1,1,blue
/match/kr/6477236102,Pantheon,Urgot,Nidalee,Ekko,Talon,Yone,Aphelios,Ezreal,Zyra,Karma,1.6,1.33,11.0,1.0,3.0,0.5,1.5,1.0,3.0,2.0,-872.0,1.0,0.0,0.0,2.0,0,2,blue
/match/kr/6477231340,Renekton,Jayce,Karthus,Kha'Zix,Sion,Aurelion Sol,Jinx,Aphelios,Blitzcrank,Alistar,1.5,0.57,8.0,1.67,4.0,1.0,2.67,0.75,6.0,1.5,6062.0,0.0,0.0,0.0,1.0,1,1,blue
/match/kr/6477229234,Gragas,Jax,Kha'Zix,Ivern,Ahri,K'Sante,Miss Fortune,Aphelios,Braum,Milio,2.0,0.5,1.25,10.0,0.5,4.0,4.0,3.0,1.67,2.0,-2884.0,1.0,0.0,1.0,0.0,1,1,red
/match/kr/6477226402,Maokai,Jax,Lee Sin,Wukong,Lissandra,Ahri,Jinx,Aphelios,Ashe,Heimerdinger,1.5,1.0,6.0,1.25,7.0,2.0,0.75,2.33,1.67,2.0,-477.0,0.0,0.0,1.0,0.0,1,1,red
/match/kr/6477226304,Tristana,Vayne,Nidalee,Kha'Zix,Illaoi,K'Sante,Kai'Sa,Xayah,Thresh,Rakan,3.0,4.0,1.4,2.0,3.0,0.5,2.0,1.33,5.0,2.0,-897.0,1.0,0.0,1.0,0.0,0,2,red
/match/kr/6477208710,Illaoi,Gragas,Lee Sin,Graves,Lissandra,Sylas,Zeri,Aphelios,Rakan,Nautilus,0.75,1.0,1.67,7.0,7.0,1.0,3.0,3.0,3.5,2.0,140.0,0.0,0.0,0.0,1.0,0,2,red
/match/kr/6477204727,Sion,Kalista,Lee Sin,Vi,Ahri,Syndra,Tristana,Aphelios,Blitzcrank,Thresh,3.0,0.0,1.5,6.0,1.0,0.5,1.25,1.5,3.0,2.67,-6522.0,1.0,0.0,1.0,1.0,0,2,red
/match/kr/6477204375,Jayce,Urgot,Kha'Zix,Hecarim,Galio,Zoe,Ezreal,Jinx,Zyra,Karma,4.0,0.33,3.67,0.6,11.0,0.75,4.0,1.0,9.0,0.2,7846.0,0.0,1.0,1.0,0.0,1,1,blue
/match/kr/6477208093,Quinn,Kayle,Karthus,Lee Sin,Talon,Irelia,Ezreal,Cassiopeia,Blitzcrank,Nautilus,5.0,0.0,5.0,0.67,11.0,0.6,1.67,1.0,9.0,1.33,6593.0,0.0,0.0,0.0,1.0,1,0,blue
/match/kr/6477207058,Malphite,Sylas,Vi,Graves,Galio,LeBlanc,Draven,Jinx,Rakan,Morgana,1.0,3.5,2.5,1.67,5.0,1.0,6.0,0.67,7.0,1.0,-2985.0,2.0,0.0,2.0,0.0,0,2,red
/match/kr/6477226160,Jax,Gangplank,Fiddlesticks,Kha'Zix,Viego,Swain,Xayah,Aphelios,Rakan,Thresh,0.5,4.0,5.0,1.5,5.0,0.0,0.33,3.0,5.0,3.0,1581.0,0.0,1.0,1.0,1.0,2,0,blue
/match/kr/6477211954,Jax,K'Sante,Nidalee,Vi,Lissandra,Ahri,Ezreal,Aphelios,Thresh,Heimerdinger,2.0,0.67,13.0,0.4,8.0,0.25,8.0,0.75,5.0,3.0,7295.0,0.0,1.0,1.0,0.0,2,0,red
/match/kr/6477213924,Jayce,Kennen,Lee Sin,Viego,Sylas,Annie,Jinx,Aphelios,Lulu,Milio,0.0,2.0,2.0,7.0,4.0,0.33,1.0,2.5,1.5,5.0,-1574.0,1.0,1.0,1.0,1.0,1,1,blue
/match/kr/6477211498,Kennen,Shen,Lee Sin,Ekko,Akshan,Yone,Jhin,Aphelios,Karma,Rakan,0.67,2.0,2.0,5.5,1.0,2.0,2.0,3.0,6.0,5.0,319.0,0.0,0.0,1.0,0.0,0,2,red
/match/kr/6477202934,Fiora,Jayce,Viego,Diana,Lissandra,Zac,Kai'Sa,Jinx,Amumu,Thresh,2.0,1.0,1.33,2.5,0.0,5.0,3.0,3.0,2.0,0.0,155.0,0.0,0.0,1.0,0.0,0,1,red
/match/kr/6477193738,Olaf,Illaoi,Nidalee,Karthus,Zed,Talon,Xayah,Aphelios,Bard,Thresh,7.0,0.0,4.0,4.0,1.67,1.33,1.0,2.0,1.0,1.5,-1402.0,1.0,1.0,1.0,0.0,1,1,red
/match/kr/6477197437,Sion,Shen,Bel'Veth,Hecarim,K'Sante,Ahri,Jinx,Kai'Sa,Vel'Koz,Poppy,1.0,0.0,1.25,2.0,1.33,1.5,0.5,7.0,1.0,2.33,-2163.0,0.0,1.0,1.0,0.0,2,0,red
/match/kr/6477193399,Jax,K'Sante,Kha'Zix,Lillia,Ahri,Tristana,Jinx,Aphelios,Thresh,Rakan,2.0,0.25,12.0,0.6,10.0,0.0,7.0,0.5,4.5,2.0,14880.0,0.0,4.0,1.0,0.0,2,0,blue
/match/kr/6477188733,Cho'Gath,Rengar,Elise,Shaco,Irelia,Akali,Samira,Aphelios,Nautilus,Rakan,0.75,1.8,1.25,2.75,1.67,1.5,6.0,1.0,4.75,1.33,6068.0,1.0,1.0,0.0,0.0,1,1,blue
/match/kr/6477188527,Rengar,Garen,Lee Sin,Kha'Zix,Malphite,Zoe,Zeri,Kai'Sa,Nautilus,Neeko,1.0,2.0,1.5,4.0,3.0,2.0,0.5,6.0,0.0,6.0,-7308.0,1.0,0.0,1.0,1.0,0,2,red
/match/kr/6477200733,Gragas,Illaoi,Lillia,Kindred,Irelia,Karthus,Jinx,Ezreal,Karma,Sona,0.17,6.0,3.5,0.8,0.8,5.0,2.0,2.67,1.75,1.75,-1596.0,0.0,0.0,1.0,0.0,2,0,red
/match/kr/6477205057,Jayce,Pantheon,Elise,Udyr,Zed,Cassiopeia,Jinx,Aphelios,Rakan,Thresh,3.0,1.0,5.0,1.67,2.5,1.0,1.2,3.5,2.0,3.5,2919.0,0.0,0.0,1.0,0.0,1,1,blue
/match/kr/6477205089,Illaoi,K'Sante,Jax,Lee Sin,Ahri,Aurelion Sol,Aphelios,Ziggs,Pyke,Leona,2.0,0.0,2.5,2.0,4.0,1.0,7.0,2.0,3.5,0.75,2587.0,0.0,0.0,0.0,1.0,1,1,red
/match/kr/6477196470,K'Sante,Rumble,Kha'Zix,Graves,Annie,Nautilus,Ezreal,Jinx,Gragas,Thresh,1.5,2.5,3.0,2.33,3.0,1.67,2.0,6.0,1.4,4.0,-1530.0,0.0,1.0,1.0,0.0,1,1,blue
/match/kr/6477200357,Jayce,Graves,Fiddlesticks,Lee Sin,Ahri,Galio,Aphelios,Xayah,Pyke,Brand,1.33,4.0,4.0,3.5,1.5,1.5,3.0,9.0,1.2,1.4,-2689.0,1.0,0.0,1.0,0.0,1,1,red
/match/kr/6477190098,Illaoi,Fiora,Viego,Kha'Zix,Katarina,Taliyah,Tristana,Varus,Blitzcrank,Amumu,0.33,3.67,1.33,4.5,2.0,8.0,3.0,1.0,0.5,6.0,-7105.0,1.0,0.0,1.0,0.0,0,2,red
/match/kr/6477178993,Jax,Poppy,Kindred,Bel'Veth,Galio,Veigar,Ezreal,Jinx,Karma,Amumu,2.0,2.0,1.2,3.0,1.0,10.0,6.0,2.0,2.0,3.5,-641.0,0.0,1.0,0.0,1.0,2,0,blue
/match/oce/568312923,Shen,Ornn,Master Yi,Jayce,Katarina,Evelynn,Kog'Maw,Lucian,Lulu,Milio,2.5,2.0,1.0,4.5,2.5,3.0,2.0,6.0,1.0,3.0,-6136.0,1.0,0.0,2.0,0.0,1,1,red
